trade_id,signal_type,entry_datetime,exit_datetime,entry_price,exit_price,exit_type,size,pnl,return_pct,outcome,sl_level,tp_level,risk_amount,reward_amount,rr_ratio,account_balance,commission
493,SELL,2024-04-18 05:40:00,2024-04-18 05:53:00,2374.075,2376.928,SL,3,-8.559000000000196,-0.12017312005728825,LOSS,2376.928,2371.2219999999998,8.559000000000196,8.559000000000196,1.0,91558.31801599955,0.0
494,SELL,2024-04-18 07:30:00,2024-04-18 10:25:00,2376.541,2381.047,SL,3,-13.517999999999574,-0.18960329318954977,LOSS,2381.047,2371.963,13.517999999999574,13.733999999999924,1.015978695073262,91530.52725199956,0.0
495,SELL,2024-04-18 11:15:00,2024-04-18 11:32:00,2379.324,2384.022,SL,3,-14.093999999999596,-0.19745104071576067,LOSS,2384.022,2374.626,14.093999999999596,14.093999999999596,1.0,91502.14321399956,0.0
496,SELL,2024-04-18 11:57:00,2024-04-18 12:07:00,2381.532,2385.352,SL,3,-11.459999999999127,-0.16040095199223478,LOSS,2385.352,2377.7120000000004,11.459999999999127,11.459999999999127,1.0,91476.38256199956,0.0
497,SELL,2024-04-18 12:39:00,2024-04-18 12:47:00,2381.437,2385.319,SL,3,-11.646000000000186,-0.16301082077754156,LOSS,2385.319,2377.555,11.646000000000186,11.646000000000186,1.0,91450.43629399958,0.0
498,SELL,2024-04-18 13:39:00,2024-04-19 01:21:00,2379.397,2392.799,SL,3,-40.20600000000013,-0.5632519499688385,LOSS,2392.799,2365.995,40.20600000000013,40.20600000000013,1.0,91395.91370599958,0.0
499,SELL,2024-04-19 02:40:00,2024-04-19 11:12:00,2395.84,2373.681,TP,3,66.47700000000032,0.9248948176839898,WIN,2417.905,2373.681,66.19500000000016,66.47700000000032,1.0042601404939973,91448.08214299957,0.0
500,SELL,2024-04-19 12:00:00,2024-04-19 12:24:00,2376.459,2380.949,SL,3,-13.47000000000071,-0.1889365648639525,LOSS,2380.949,2371.8669999999997,13.47000000000071,13.776000000000295,1.022717149220458,91420.33991899957,0.0
501,SELL,2024-04-19 13:08:00,2024-04-19 13:31:00,2377.824,2384.514,SL,3,-20.070000000000164,-0.2813496709596697,LOSS,2384.514,2371.0280000000002,20.070000000000164,20.387999999999465,1.0158445440956303,91385.98290499956,0.0
502,SELL,2024-04-19 13:59:00,2024-04-19 14:15:00,2378.626,2386.813,SL,3,-24.560999999999694,-0.344190301459746,LOSS,2386.813,2370.335,24.560999999999694,24.873000000000502,1.0127030658361147,91347.12558799956,0.0
503,SELL,2024-04-19 15:44:00,2024-04-19 16:45:00,2390.689,2396.008,SL,3,-15.95699999999988,-0.222488161362685,LOSS,2396.008,2385.37,15.95699999999988,15.95699999999988,1.0,91316.80849699954,0.0
504,SELL,2024-04-19 17:44:00,2024-04-19 19:47:00,2395.617,2390.2209999999995,TP,3,16.18800000000192,0.22524468644197468,WIN,2400.925,2390.2209999999995,15.923999999999978,16.18800000000192,1.0165787490581477,91318.63898299953,0.0
505,SELL,2024-04-21 22:08:00,2024-04-21 22:11:00,2387.865,2384.3849999999998,TP,3,10.440000000000055,0.14573688211017033,WIN,2391.333,2384.3849999999998,10.404000000000906,10.440000000000055,1.0034602076123746,91314.76223299952,0.0
506,SELL,2024-04-22 00:01:00,2024-04-22 01:23:00,2383.621,2379.4079999999994,TP,3,12.639000000001943,0.17674789742163907,WIN,2387.822,2379.4079999999994,12.603000000000065,12.639000000001943,1.002856462747114,91313.11214599952,0.0
507,SELL,2024-04-22 04:42:00,2024-04-22 05:36:00,2370.12,2367.3320000000003,TP,3,8.363999999998668,0.11763117479281877,WIN,2372.902,2367.3320000000003,8.346000000000458,8.363999999998668,1.0021567217826755,91307.26378999952,0.0
508,SELL,2024-04-22 08:27:00,2024-04-22 09:22:00,2358.863,2363.052,SL,3,-12.567000000000917,-0.17758555710951868,LOSS,2363.052,2354.622,12.567000000000917,12.722999999999956,1.0124134638337732,91280.5310449995,0.0
509,SELL,2024-04-22 09:45:00,2024-04-22 10:43:00,2360.364,2357.082,TP,3,9.846000000000458,0.13904635047815306,WIN,2363.644,2357.082,9.839999999999236,9.846000000000458,1.0006097560976852,91276.2247069995,0.0
510,SELL,2024-04-22 12:45:00,2024-04-22 16:56:00,2339.944,2329.36,TP,3,31.751999999999498,0.45231851702433185,WIN,2350.382,2329.36,31.314000000000306,31.751999999999498,1.0139873538991884,91293.9687949995,0.0
511,SELL,2024-04-22 17:16:00,2024-04-22 18:09:00,2330.179,2325.486,TP,3,14.079000000000633,0.2014008365880995,WIN,2334.862,2325.486,14.048999999999978,14.079000000000633,1.002135383301349,91294.08079999949,0.0
512,SELL,2024-04-22 20:04:00,2024-04-22 20:50:00,2329.264,2327.5090000000005,TP,3,5.264999999998963,0.0753456885951809,WIN,2331.019,2327.5090000000005,5.264999999998963,5.264999999998963,1.0,91285.37548099949,0.0
513,SELL,2024-04-22 22:25:00,2024-04-22 22:44:00,2328.244,2330.934,SL,3,-8.070000000000164,-0.11553771855527405,LOSS,2330.934,2325.4719999999998,8.070000000000164,8.316000000001168,1.0304832713755885,91263.3279469995,0.0
514,SELL,2024-04-22 23:15:00,2024-04-22 23:31:00,2328.297,2331.32,SL,3,-9.069000000000415,-0.12983738758415006,LOSS,2331.32,2325.2179999999994,9.069000000000415,9.237000000001899,1.01852464439315,91240.2800959995,0.0
515,SELL,2024-04-23 00:29:00,2024-04-23 01:06:00,2331.557,2333.929,SL,3,-7.116000000000895,-0.10173459194865485,LOSS,2333.929,2329.1189999999997,7.116000000000895,7.314000000000306,1.0278246205732695,91219.1676379995,0.0
516,SELL,2024-04-23 01:27:00,2024-04-23 01:35:00,2330.705,2327.033,TP,3,11.016000000000076,0.15754889614944945,WIN,2334.377,2327.033,11.016000000000076,11.016000000000076,1.0,91216.21042399951,0.0
517,SELL,2024-04-23 05:00:00,2024-04-23 05:09:00,2304.363,2308.201,SL,3,-11.514000000000578,-0.16655362024126377,LOSS,2308.201,2300.5249999999996,11.514000000000578,11.514000000000578,1.0,91190.8587319995,0.0
518,SELL,2024-04-23 05:49:00,2024-04-23 06:44:00,2307.378,2300.0,TP,3,22.13400000000047,0.319756884220971,WIN,2314.746,2300.0,22.103999999999814,22.13400000000047,1.0013572204126246,91199.17059799952,0.0
519,SELL,2024-04-23 08:12:00,2024-04-23 08:48:00,2307.005,2302.727,TP,3,12.834000000000742,0.18543522879231936,WIN,2311.255,2302.727,12.75,12.834000000000742,1.006588235294176,91198.17540199951,0.0
520,SELL,2024-04-23 11:16:00,2024-04-23 12:06:00,2300.692,2306.191,SL,3,-16.49699999999939,-0.23901504416931063,LOSS,2306.191,2295.0910000000003,16.49699999999939,16.802999999998974,1.018548827059441,91167.85775299951,0.0
521,SELL,2024-04-23 14:35:00,2024-04-24 15:00:00,2321.332,2332.162,SL,3,-32.48999999999978,-0.4665424850904536,LOSS,2332.162,2310.502,32.48999999999978,32.48999999999978,1.0,91121.4072709995,0.0
522,SELL,2024-04-24 15:38:00,2024-04-24 20:33:00,2325.862,2314.434,TP,3,34.28399999999965,0.4913447143467619,WIN,2337.29,2314.434,34.28399999999965,34.28399999999965,1.0,91141.7703829995,0.0
523,SELL,2024-04-24 22:50:00,2024-04-24 23:44:00,2316.97,2315.458,TP,3,4.535999999999149,0.06525764252449173,WIN,2318.372,2315.458,4.206000000000131,4.535999999999149,1.0784593437943433,91132.4090989995,0.0
524,SELL,2024-04-25 01:13:00,2024-04-25 01:39:00,2316.509,2319.453,SL,3,-8.83199999999988,-0.127087785974497,LOSS,2319.453,2313.445,8.83199999999988,9.191999999999553,1.0407608695651809,91109.6692129995,0.0
525,SELL,2024-04-25 03:05:00,2024-04-25 03:09:00,2319.353,2316.665,TP,3,8.064000000000306,0.11589438951294183,WIN,2322.041,2316.665,8.064000000000306,8.064000000000306,1.0,91103.8251589995,0.0
526,SELL,2024-04-25 04:29:00,2024-04-25 04:46:00,2312.658,2314.811,SL,3,-6.459000000000742,-0.09309634195805204,LOSS,2314.811,2310.5049999999997,6.459000000000742,6.459000000000742,1.0,91083.4837519995,0.0
527,SELL,2024-04-25 09:22:00,2024-04-25 10:52:00,2325.405,2327.569,SL,3,-6.49199999999928,-0.09305905852957914,LOSS,2327.569,2323.2410000000004,6.49199999999928,6.49199999999928,1.0,91063.0328299995,0.0
528,SELL,2024-04-25 12:13:00,2024-04-25 12:30:00,2327.107,2330.619,SL,3,-10.536000000000513,-0.15091699694084418,LOSS,2330.619,2323.595,10.536000000000513,10.536000000000513,1.0,91038.5236519995,0.0
529,SELL,2024-04-25 13:07:00,2024-04-25 14:35:00,2323.047,2334.768,SL,3,-35.16300000000001,-0.5045528566576571,LOSS,2334.768,2311.2380000000003,35.16300000000001,35.426999999999225,1.007507891818082,90989.3872069995,0.0
530,SELL,2024-04-25 15:23:00,2024-04-26 04:29:00,2329.812,2336.677,SL,3,-20.59500000000071,-0.29465896819143506,LOSS,2336.677,2322.9469999999997,20.59500000000071,20.59500000000071,1.0,90954.7927399995,0.0
531,SELL,2024-04-26 05:41:00,2024-04-26 05:51:00,2335.118,2337.529,SL,3,-7.233000000000175,-0.10324960023433756,LOSS,2337.529,2332.6910000000003,7.233000000000175,7.28099999999904,1.0066362505183,90933.5417989995,0.0
532,SELL,2024-04-26 07:13:00,2024-04-26 07:20:00,2338.666,2343.153,SL,3,-13.460999999998876,-0.19186151421364253,LOSS,2343.153,2334.1430000000005,13.460999999998876,13.56899999999905,1.0080231780699935,90906.03534199951,0.0
533,SELL,2024-04-26 09:46:00,2024-04-26 12:50:00,2347.335,2342.0450000000005,TP,3,15.869999999998527,0.22536195302330125,WIN,2352.555,2342.0450000000005,15.6599999999994,15.869999999998527,1.0134099616857686,90907.83720199953,0.0
534,SELL,2024-04-26 12:51:00,2024-04-26 14:37:00,2342.431,2333.1679999999997,TP,3,27.789000000001124,0.3954438786030571,WIN,2351.594,2333.1679999999997,27.489000000000033,27.789000000001124,1.0109134562916473,90921.59940499952,0.0
535,SELL,2024-04-26 16:35:00,2024-04-26 17:44:00,2333.893,2338.951,SL,3,-15.173999999999978,-0.21671944686410186,LOSS,2338.951,2328.835,15.173999999999978,15.173999999999978,1.0,90892.40687299953,0.0
536,SELL,2024-04-26 19:06:00,2024-04-26 19:24:00,2338.757,2336.4610000000002,TP,3,6.887999999999465,0.09817180664771165,WIN,2341.041,2336.4610000000002,6.8520000000003165,6.887999999999465,1.005253940455217,90885.26921899954,0.0
537,SELL,2024-04-26 20:26:00,2024-04-26 20:33:00,2338.687,2337.2,TP,3,4.46100000000024,0.06358268549831937,WIN,2340.174,2337.2,4.46100000000024,4.46100000000024,1.0,90875.70255799954,0.0
538,SELL,2024-04-28 23:14:00,2024-04-28 23:26:00,2335.143,2336.096,SL,3,-2.8589999999999236,-0.04081120513818531,LOSS,2336.096,2334.19,2.8589999999999236,2.8589999999999236,1.0,90858.82984099955,0.0
539,SELL,2024-04-29 00:08:00,2024-04-29 00:42:00,2334.832,2332.839,TP,3,5.9789999999998145,0.08535946055219126,WIN,2336.825,2332.839,5.9789999999998145,5.9789999999998145,1.0,90850.80582799955,0.0
540,SELL,2024-04-29 02:27:00,2024-04-29 04:19:00,2327.078,2331.531,SL,3,-13.358999999999924,-0.19135585485316667,LOSS,2331.531,2322.5370000000003,13.358999999999924,13.622999999999138,1.0197619582303477,90823.47100099955,0.0
541,SELL,2024-04-29 05:37:00,2024-04-29 07:34:00,2331.758,2336.502,SL,3,-14.232000000000426,-0.20345164463894377,LOSS,2336.502,2326.98,14.232000000000426,14.333999999999378,1.0071669477233662,90795.23422099955,0.0
542,SELL,2024-04-29 09:33:00,2024-04-29 09:47:00,2337.871,2341.28,SL,3,-10.227000000000317,-0.1458164287080042,LOSS,2341.28,2334.462,10.227000000000317,10.227000000000317,1.0,90770.96976799956,0.0
543,SELL,2024-04-29 10:46:00,2024-04-29 11:43:00,2341.407,2339.44,TP,3,5.901000000000295,0.0840093157661226,WIN,2343.328,2339.44,5.762999999999465,5.901000000000295,1.023945861530599,90762.82822699955,0.0
544,SELL,2024-04-29 13:27:00,2024-04-29 16:13:00,2332.694,2342.898,SL,3,-30.612000000000535,-0.43743414266938474,LOSS,2342.898,2322.384,30.612000000000535,30.929999999999836,1.010388083104642,90718.18945099955,0.0
545,SELL,2024-04-29 17:42:00,2024-04-29 19:01:00,2342.001,2337.343,TP,3,13.97400000000107,0.1988897528224948,WIN,2346.639,2337.343,13.91399999999976,13.97400000000107,1.0043122035361012,90718.12541899954,0.0
546,SELL,2024-04-29 22:01:00,2024-04-30 00:00:00,2334.745,2332.3799999999997,TP,3,7.095000000000709,0.10129585886254117,WIN,2337.11,2332.3799999999997,7.095000000000709,7.095000000000709,1.0,90711.21904399953,0.0
547,SELL,2024-04-30 02:01:00,2024-04-30 02:14:00,2332.991,2329.869,TP,3,9.36599999999953,0.13381963325190038,WIN,2336.113,2329.869,9.36599999999953,9.36599999999953,1.0,90706.59646399954,0.0
548,SELL,2024-04-30 07:08:00,2024-04-30 07:32:00,2320.03,2316.7890000000007,TP,3,9.722999999998592,0.13969646944218525,WIN,2323.173,2316.7890000000007,9.428999999998723,9.722999999998592,1.031180400890859,90702.40900699954,0.0
549,SELL,2024-04-30 10:46:00,2024-04-30 11:09:00,2315.417,2312.873,TP,3,7.631999999999607,0.10987221740187053,WIN,2317.961,2312.873,7.631999999999607,7.631999999999607,1.0,90696.15613699955,0.0
550,SELL,2024-04-30 14:09:00,2024-04-30 17:27:00,2302.645,2291.938,TP,3,32.12099999999964,0.46498700407574245,WIN,2313.282,2291.938,31.911000000000513,32.12099999999964,1.0065808028579213,90714.49338799955,0.0
551,SELL,2024-04-30 18:35:00,2024-04-30 18:45:00,2294.923,2292.8309999999997,TP,3,6.276000000000295,0.09115774254735773,WIN,2297.011,2292.8309999999997,6.264000000000578,6.276000000000295,1.001915708812215,90707.00612599956,0.0
552,SELL,2024-04-30 19:57:00,2024-04-30 20:35:00,2291.096,2285.095,TP,3,18.00300000000061,0.2619270427777886,WIN,2297.011,2285.095,17.74499999999989,18.00300000000061,1.0145393068470399,90711.28055299955,0.0
553,SELL,2024-04-30 23:59:00,2024-05-01 00:22:00,2291.256,2289.2100000000005,TP,3,6.137999999998101,0.08929600184350273,WIN,2293.278,2289.2100000000005,6.0659999999998035,6.137999999998101,1.0118694362015002,90703.67715499955,0.0
554,SELL,2024-05-01 02:06:00,2024-05-01 03:21:00,2287.489,2285.409,TP,3,6.239999999999782,0.09092939900475705,WIN,2289.493,2285.409,6.011999999999716,6.239999999999782,1.0379241516966196,90696.19846099956,0.0
555,SELL,2024-05-01 04:58:00,2024-05-01 05:09:00,2283.33,2285.498,SL,3,-6.50400000000036,-0.09494904372123697,LOSS,2285.498,2281.1560000000004,6.50400000000036,6.52199999999857,1.0027675276750014,90675.98797699955,0.0
556,SELL,2024-05-01 06:54:00,2024-05-01 07:32:00,2287.794,2285.8439999999996,TP,3,5.8500000000008185,0.0852349468527443,WIN,2289.744,2285.8439999999996,5.8500000000008185,5.8500000000008185,1.0,90668.11706299955,0.0
557,SELL,2024-05-01 08:40:00,2024-05-01 09:03:00,2284.742,2286.622,SL,3,-5.639999999998963,-0.08228500198270326,LOSS,2286.622,2282.8620000000005,5.639999999998963,5.639999999998963,1.0,90648.76297099955,0.0
558,SELL,2024-05-01 13:13:00,2024-05-01 13:23:00,2295.69,2300.028,SL,3,-13.013999999999214,-0.18896279549938094,LOSS,2300.028,2291.2140000000004,13.013999999999214,13.427999999998974,1.0318118948824178,90621.96181699957,0.0
559,SELL,2024-05-01 14:39:00,2024-05-01 15:35:00,2301.837,2310.411,SL,3,-25.722000000000207,-0.3724851064606255,LOSS,2310.411,2293.2309999999998,25.722000000000207,25.818000000000666,1.0037322136692504,90582.40307299957,0.0
560,SELL,2024-05-01 16:06:00,2024-05-01 17:30:00,2304.675,2298.7870000000003,TP,3,17.66399999999976,0.2554807076919704,WIN,2310.459,2298.7870000000003,17.351999999998952,17.66399999999976,1.0179806362379453,90586.25668699955,0.0
561,SELL,2024-05-01 19:39:00,2024-05-02 09:33:00,2314.416,2300.4500000000003,TP,3,41.89799999999968,0.6034351646376405,WIN,2328.284,2300.4500000000003,41.603999999999814,41.89799999999968,1.007066628208823,90614.31008899955,0.0
562,SELL,2024-05-02 11:47:00,2024-05-02 12:14:00,2298.323,2301.192,SL,3,-8.607000000000426,-0.12483014789479731,LOSS,2301.192,2295.4539999999997,8.607000000000426,8.607000000000426,1.0,90591.90454399955,0.0
563,SELL,2024-05-02 12:56:00,2024-05-02 13:08:00,2297.146,2289.7400000000002,TP,3,22.217999999999847,0.32240005641783104,WIN,2304.466,2289.7400000000002,21.959999999999127,22.217999999999847,1.0117486338798147,90600.36188599955,0.0
564,SELL,2024-05-02 15:50:00,2024-05-02 17:45:00,2299.86,2305.283,SL,3,-16.268999999999323,-0.23579696155417176,LOSS,2305.283,2294.4370000000004,16.268999999999323,16.268999999999323,1.0,90570.27745699955,0.0
565,SELL,2024-05-02 19:12:00,2024-05-02 19:32:00,2305.962,2302.9990000000003,TP,3,8.888999999999214,0.12849301072609773,WIN,2308.819,2302.9990000000003,8.570999999999913,8.888999999999214,1.0371018550926736,90565.33957399955,0.0
566,SELL,2024-05-02 23:04:00,2024-05-02 23:06:00,2303.792,2302.9069999999997,TP,3,2.655000000000655,0.038414926347526954,WIN,2304.663,2302.9069999999997,2.6130000000002838,2.655000000000655,1.0160734787601862,90554.17447699954,0.0
567,SELL,2024-05-03 00:12:00,2024-05-03 00:26:00,2302.897,2300.9829999999997,TP,3,5.742000000000644,0.0831127054314724,WIN,2304.811,2300.9829999999997,5.742000000000644,5.742000000000644,1.0,90546.10483699956,0.0
568,SELL,2024-05-03 03:13:00,2024-05-03 03:28:00,2300.892,2302.01,SL,3,-3.3540000000011787,-0.04858985124031867,LOSS,2302.01,2299.758,3.3540000000011787,3.4020000000000437,1.0143112701248802,90528.94213099957,0.0
569,SELL,2024-05-03 01:51:00,2024-05-03 04:40:00,2303.71,2306.061,SL,3,-7.053000000000338,-0.10205277574000689,LOSS,2306.061,2301.359,7.053000000000338,7.053000000000338,1.0,90508.05981799957,0.0
570,SELL,2024-05-03 07:54:00,2024-05-03 08:08:00,2299.826,2301.324,SL,3,-4.494000000000142,-0.06513536241437601,LOSS,2301.324,2298.292,4.494000000000142,4.6020000000003165,1.0240320427236695,90489.76236799957,0.0
571,SELL,2024-05-03 08:27:00,2024-05-03 09:39:00,2298.952,2302.632,SL,3,-11.039999999999509,-0.16007293758198674,LOSS,2302.632,2295.2720000000004,11.039999999999509,11.039999999999509,1.0,90464.91761599957,0.0
572,SELL,2024-05-03 10:07:00,2024-05-03 11:12:00,2300.495,2297.8019999999997,TP,3,8.079000000000633,0.11706176279453817,WIN,2303.184,2297.8019999999997,8.067000000000917,8.079000000000633,1.0014875418370788,90459.20172499957,0.0
573,SELL,2024-05-03 12:22:00,2024-05-03 12:24:00,2297.363,2294.8309999999997,TP,3,7.596000000000458,0.1102133184873332,WIN,2299.841,2294.8309999999997,7.4340000000001965,7.596000000000458,1.021791767554514,90453.02114299955,0.0
574,SELL,2024-05-03 05:57:00,2024-05-03 12:31:00,2306.544,2319.225,SL,3,-38.04300000000012,-0.5497835723055811,LOSS,2308.781,2304.307,6.71100000000024,6.71100000000024,1.0,90401.10083599955,0.0
575,SELL,2024-05-03 13:22:00,2024-05-03 13:32:00,2302.569,2296.2239999999997,TP,3,19.035000000000764,0.2755617746960136,WIN,2308.914,2296.2239999999997,19.035000000000764,19.035000000000764,1.0,90406.33945699953,0.0
576,SELL,2024-05-03 18:23:00,2024-05-03 20:17:00,2299.421,2303.09,SL,3,-11.007000000000971,-0.1595619071061943,LOSS,2303.09,2295.7519999999995,11.007000000000971,11.007000000000971,1.0,90381.52492399953,0.0
577,SELL,2024-05-05 22:27:00,2024-05-05 23:32:00,2301.077,2298.757,TP,3,6.960000000000491,0.10082235405421737,WIN,2303.369,2298.757,6.875999999999749,6.960000000000491,1.0122164048866704,90374.68542199951,0.0
578,SELL,2024-05-06 02:54:00,2024-05-06 07:26:00,2310.347,2315.394,SL,3,-15.140999999998712,-0.2184520333958306,LOSS,2315.394,2305.2940000000003,15.140999999998712,15.15899999999965,1.001188825044643,90345.66719899951,0.0
579,SELL,2024-05-06 08:38:00,2024-05-06 09:23:00,2318.736,2315.9309999999996,TP,3,8.415000000000873,0.12097108079575644,WIN,2321.541,2315.9309999999996,8.415000000000873,8.415000000000873,1.0,90340.1781979995,0.0
580,SELL,2024-05-06 10:44:00,2024-05-06 11:08:00,2319.701,2322.069,SL,3,-7.1039999999998145,-0.10208212179069363,LOSS,2322.069,2317.2549999999997,7.1039999999998145,7.338000000001102,1.0329391891893713,90319.1488879995,0.0
581,SELL,2024-05-06 11:40:00,2024-05-06 11:44:00,2319.838,2317.145,TP,3,8.079000000000633,0.11608569219058444,WIN,2322.427,2317.145,7.766999999999825,8.079000000000633,1.0401699497876677,90313.3169389995,0.0
582,SELL,2024-05-06 14:25:00,2024-05-06 14:44:00,2324.943,2319.3250000000003,TP,3,16.853999999999814,0.24164033268772342,WIN,2330.561,2319.3250000000003,16.853999999999814,16.853999999999814,1.0,90316.2381349995,0.0
583,SELL,2024-05-06 16:33:00,2024-05-06 20:18:00,2318.566,2327.462,SL,3,-26.688000000000557,-0.38368543315136105,LOSS,2327.462,2309.6699999999996,26.688000000000557,26.688000000000557,1.0,90275.6120509995,0.0
584,SELL,2024-05-06 20:33:00,2024-05-07 00:54:00,2324.915,2328.821,SL,3,-11.717999999999847,-0.16800614216003376,LOSS,2328.821,2321.009,11.717999999999847,11.717999999999847,1.0,90249.9328429995,0.0
585,SELL,2024-05-07 01:22:00,2024-05-07 01:52:00,2326.616,2323.2320000000004,TP,3,10.15199999999868,0.14544729340808968,WIN,2329.926,2323.2320000000004,9.929999999999836,10.15199999999868,1.0223564954681619,90246.13529899949,0.0
586,SELL,2024-05-07 03:44:00,2024-05-07 03:57:00,2322.148,2324.59,SL,3,-7.326000000000022,-0.10516125587171907,LOSS,2324.59,2319.706,7.326000000000022,7.326000000000022,1.0,90224.86908499949,0.0
587,SELL,2024-05-07 04:30:00,2024-05-07 07:15:00,2321.653,2318.1179999999995,TP,3,10.605000000000928,0.15226220283566536,WIN,2325.09,2318.1179999999995,10.311000000001059,10.605000000000928,1.0285132382891902,90221.5547719995,0.0
588,SELL,2024-05-07 07:55:00,2024-05-07 08:14:00,2318.258,2314.5159999999996,TP,3,11.226000000000568,0.16141430332604004,WIN,2322.0,2314.5159999999996,11.226000000000568,11.226000000000568,1.0,90218.88244999951,0.0
589,SELL,2024-05-07 09:24:00,2024-05-07 09:27:00,2316.048,2315.2090000000003,TP,3,2.516999999998461,0.03622550137127931,WIN,2316.845,2315.2090000000003,2.3910000000000764,2.516999999998461,1.0526976160595487,90207.50567899951,0.0
590,SELL,2024-05-07 11:46:00,2024-05-07 12:00:00,2313.217,2309.9100000000003,TP,3,9.920999999999367,0.14296107974305,WIN,2316.524,2309.9100000000003,9.920999999999367,9.920999999999367,1.0,90203.55729799952,0.0
591,SELL,2024-05-07 14:40:00,2024-05-07 14:57:00,2319.269,2316.1559999999995,TP,3,9.339000000000851,0.1342233264015638,WIN,2322.382,2316.1559999999995,9.339000000000851,9.339000000000851,1.0,90198.99002299953,0.0
592,SELL,2024-05-07 16:47:00,2024-05-07 17:06:00,2313.787,2311.4280000000003,TP,3,7.076999999998407,0.10195406923798384,WIN,2316.114,2311.4280000000003,6.981000000000677,7.076999999998407,1.013751611516648,90192.19137799952,0.0
593,SELL,2024-05-07 18:02:00,2024-05-08 01:33:00,2313.985,2310.4189999999994,TP,3,10.69800000000214,0.15410644407810392,WIN,2317.463,2310.4189999999994,10.434000000000196,10.69800000000214,1.0253018976425088,90189.01616599952,0.0
594,SELL,2024-05-08 05:53:00,2024-05-08 06:33:00,2318.137,2314.9380000000006,TP,3,9.596999999998843,0.1379987464071198,WIN,2321.336,2314.9380000000006,9.596999999998843,9.596999999998843,1.0,90184.71394099951,0.0
595,SELL,2024-05-08 11:32:00,2024-05-08 12:03:00,2314.495,2318.084,SL,3,-10.766999999999825,-0.15506622394949834,LOSS,2318.084,2310.844,10.766999999999825,10.95299999999952,1.0172750069657006,90160.04920399953,0.0
596,SELL,2024-05-08 12:39:00,2024-05-08 13:18:00,2314.595,2310.7379999999994,TP,3,11.571000000001277,0.1666382239657662,WIN,2318.452,2310.7379999999994,11.571000000001277,11.571000000001277,1.0,90157.74420499954,0.0
597,SELL,2024-05-08 15:14:00,2024-05-08 15:27:00,2313.737,2317.701,SL,3,-11.891999999999825,-0.17132457146166316,LOSS,2317.701,2309.6949999999997,11.891999999999825,12.126000000001113,1.01967709384471,90131.95789099953,0.0
598,SELL,2024-05-08 16:35:00,2024-05-08 17:16:00,2317.909,2314.7090000000003,TP,3,9.599999999999454,0.13805546291937335,WIN,2321.095,2314.7090000000003,9.557999999999083,9.599999999999454,1.0043942247332471,90127.66003699953,0.0
599,SELL,2024-05-08 22:44:00,2024-05-09 01:06:00,2309.2,2310.687,SL,3,-4.46100000000024,-0.06439459553092328,LOSS,2310.687,2307.7129999999997,4.46100000000024,4.46100000000024,1.0,90109.33937599954,0.0
600,SELL,2024-05-09 02:01:00,2024-05-09 03:10:00,2309.769,2312.216,SL,3,-7.341000000000349,-0.10594133006374737,LOSS,2312.216,2307.3219999999997,7.341000000000349,7.341000000000349,1.0,90088.13242099954,0.0
601,SELL,2024-05-09 05:57:00,2024-05-09 07:07:00,2316.181,2312.5489999999995,TP,3,10.89600000000155,0.15680985207980364,WIN,2319.735,2312.5489999999995,10.662000000000262,10.89600000000155,1.0219471018571826,90085.14223099954,0.0
602,SELL,2024-05-09 08:54:00,2024-05-09 09:18:00,2311.287,2309.5909999999994,TP,3,5.088000000001102,0.07337903081704555,WIN,2312.983,2309.5909999999994,5.088000000001102,5.088000000001102,1.0,90076.36759699954,0.0
603,SELL,2024-05-09 13:12:00,2024-05-09 14:08:00,2314.453,2329.421,SL,3,-44.90399999999954,-0.6467186847172894,LOSS,2329.421,2299.3830000000003,44.90399999999954,45.20999999999913,1.0068145376803757,90017.53197499953,0.0
604,SELL,2024-05-09 15:40:00,2024-05-09 18:57:00,2331.674,2337.636,SL,3,-17.885999999999967,-0.25569612218517634,LOSS,2337.636,2325.712,17.885999999999967,17.885999999999967,1.0,89985.63804499952,0.0
605,SELL,2024-05-09 23:47:00,2024-05-10 00:29:00,2346.212,2348.325,SL,3,-6.338999999999487,-0.09006006277351872,LOSS,2348.325,2344.099,6.338999999999487,6.338999999999487,1.0,89965.21543399952,0.0
606,SELL,2024-05-10 01:50:00,2024-05-10 05:12:00,2349.01,2355.814,SL,3,-20.411999999998898,-0.28965393931910177,LOSS,2355.814,2342.2060000000006,20.411999999998898,20.411999999998898,1.0,89930.68896199952,0.0
607,SELL,2024-05-10 07:50:00,2024-05-10 08:55:00,2366.339,2370.382,SL,3,-12.12900000000036,-0.1708546408608454,LOSS,2370.382,2362.234,12.12900000000036,12.315000000000055,1.0153351471679188,89904.34979899951,0.0
608,SELL,2024-05-10 11:05:00,2024-05-10 12:22:00,2372.972,2367.4680000000003,TP,3,16.511999999999716,0.23194542539903143,WIN,2378.476,2367.4680000000003,16.511999999999716,16.511999999999716,1.0,89906.6404789995,0.0
609,SELL,2024-05-10 13:37:00,2024-05-10 14:05:00,2363.833,2372.069,SL,3,-24.70799999999963,-0.348417168217885,LOSS,2372.069,2355.507,24.70799999999963,24.978000000000065,1.01092763477418,89867.7247729995,0.0
610,SELL,2024-05-10 14:21:00,2024-05-10 14:56:00,2365.425,2357.847,TP,3,22.733999999999924,0.3203652620565004,WIN,2373.003,2357.847,22.733999999999924,22.733999999999924,1.0,89876.28895699949,0.0
